stress pid=35002 workers=8 duty=0.7 periodMs=250
1787341149.0	14.76	11.36	9.01
1787341150.0	14.76	11.36	9.01
1787341151.0	14.76	11.36	9.01
1787341152.0	14.76	11.36	9.01
1787341153.0	15.02	11.47	9.06
1787341154.0	15.02	11.47	9.06
1787341155.0	15.02	11.47	9.06
1787341156.0	15.02	11.47	9.06
1787341157.0	15.02	11.47	9.06
1787341158.0	14.77	11.48	9.07
1787341159.0	14.77	11.48	9.07
1787341160.0	14.77	11.48	9.07
1787341161.0	14.77	11.48	9.07
1787341162.0	14.77	11.48	9.07
1787341163.0	15.27	11.64	9.14
1787341164.0	15.27	11.64	9.14
1787341165.0	15.27	11.64	9.14
1787341166.0	15.27	11.64	9.14
1787341167.0	15.27	11.64	9.14
1787341168.0	15.57	11.76	9.19
1787341169.0	15.57	11.76	9.19
1787341170.0	15.57	11.76	9.19
1787341171.0	15.57	11.76	9.19
1787341172.0	15.57	11.76	9.19
1787341173.0	15.45	11.80	9.22
1787341174.0	15.45	11.80	9.22
1787341175.0	15.45	11.80	9.22
1787341176.0	15.45	11.80	9.22
1787341177.0	15.45	11.80	9.22
1787341178.0	15.09	11.78	9.23
1787341179.0	15.09	11.78	9.23
1787341180.0	15.09	11.78	9.23
1787341181.0	15.09	11.78	9.23
1787341182.0	15.09	11.78	9.23
1787341183.0	15.00	11.82	9.25
1787341184.0	15.00	11.82	9.25
1787341185.0	15.00	11.82	9.25
1787341186.0	15.00	11.82	9.25
1787341187.0	15.00	11.82	9.25
1787341188.0	14.60	11.79	9.26
1787341189.0	14.60	11.79	9.26
1787341190.0	14.60	11.79	9.26
1787341191.0	14.60	11.79	9.26
1787341192.0	14.60	11.79	9.26
1787341193.0	14.07	11.73	9.25
1787341194.0	14.07	11.73	9.25
1787341195.0	14.07	11.73	9.25
1787341196.0	14.07	11.73	9.25
1787341197.0	14.07	11.73	9.25
1787341198.0	13.75	11.70	9.25
1787341199.0	13.75	11.70	9.25
1787341200.0	13.75	11.70	9.25
1787341201.0	13.75	11.70	9.25
1787341202.0	13.75	11.70	9.25
1787341203.0	13.69	11.72	9.27
1787341204.0	13.69	11.72	9.27
1787341205.0	13.69	11.72	9.27
1787341206.0	13.69	11.72	9.27
1787341207.0	13.69	11.72	9.27
1787341208.0	13.07	11.63	9.26
1787341209.0	13.07	11.63	9.26
1787341210.0	13.07	11.63	9.26
1787341211.0	13.07	11.63	9.26
1787341212.0	13.07	11.63	9.26
1787341213.0	13.15	11.67	9.28
1787341214.0	13.15	11.67	9.28
1787341215.0	13.15	11.67	9.28
1787341216.0	13.15	11.67	9.28
1787341217.0	13.15	11.67	9.28
1787341218.0	13.29	11.72	9.31
1787341219.0	13.29	11.72	9.31
1787341220.0	13.29	11.72	9.31
1787341221.0	13.29	11.72	9.31
1787341222.0	13.29	11.72	9.31
1787341223.0	13.43	11.78	9.34
1787341224.0	13.43	11.78	9.34
1787341225.0	13.43	11.78	9.34
1787341226.0	13.43	11.78	9.34
1787341227.0	13.43	11.78	9.34
1787341228.0	13.32	11.78	9.36
1787341229.0	13.32	11.78	9.36
1787341230.0	13.32	11.78	9.36
1787341231.0	13.32	11.78	9.36
1787341232.0	13.32	11.78	9.36
1787341233.0	13.37	11.82	9.38
1787341234.0	13.37	11.82	9.38
1787341235.0	13.37	11.82	9.38
1787341236.0	13.37	11.82	9.38
1787341237.0	13.37	11.82	9.38
1787341238.0	13.18	11.80	9.39
1787341239.0	13.18	11.80	9.39
1787341240.0	13.18	11.80	9.39
1787341241.0	13.18	11.80	9.39
1787341242.0	13.18	11.80	9.39
1787341243.0	13.49	11.89	9.43
1787341244.0	13.49	11.89	9.43
1787341245.0	13.49	11.89	9.43
1787341246.0	13.49	11.89	9.43
1787341247.0	13.49	11.89	9.43
1787341248.0	13.21	11.86	9.44
1787341249.0	13.21	11.86	9.44
1787341250.0	13.21	11.86	9.44
1787341251.0	13.21	11.86	9.44
1787341252.0	13.21	11.86	9.44
1787341253.0	13.27	11.89	9.46
1787341254.0	13.27	11.89	9.46
1787341255.0	13.27	11.89	9.46
1787341256.0	13.27	11.89	9.46
1787341257.0	13.27	11.89	9.46
1787341258.0	13.41	11.95	9.49
1787341259.0	13.41	11.95	9.49
1787341260.0	13.41	11.95	9.49
1787341261.0	13.41	11.95	9.49
1787341262.0	13.41	11.95	9.49
1787341263.0	13.78	12.05	9.54
1787341264.0	13.78	12.05	9.54
1787341265.0	13.78	12.05	9.54
1787341266.0	13.78	12.05	9.54
1787341267.0	13.78	12.05	9.54
1787341268.0	13.40	12.00	9.53
1787341269.0	13.40	12.00	9.53
1787341270.0	13.40	12.00	9.53
1787341271.0	13.40	12.00	9.53
1787341272.0	13.40	12.00	9.53
1787341273.0	13.52	12.05	9.56
1787341274.0	13.52	12.05	9.56
1787341275.0	13.52	12.05	9.56
1787341276.0	13.52	12.05	9.56
1787341277.0	13.52	12.05	9.56
1787341278.0	13.40	12.04	9.58
1787341279.0	13.40	12.04	9.58
1787341280.0	13.40	12.04	9.58
1787341281.0	13.40	12.04	9.58
1787341282.0	13.40	12.04	9.58
1787341283.0	13.53	12.09	9.61
1787341284.0	13.53	12.09	9.61
1787341285.0	13.53	12.09	9.61
1787341286.0	13.53	12.09	9.61
1787341287.0	13.53	12.09	9.61
1787341288.0	13.25	12.06	9.61
1787341289.0	13.25	12.06	9.61
1787341290.0	13.25	12.06	9.61
1787341291.0	13.25	12.06	9.61
1787341292.0	13.25	12.06	9.61
1787341293.0	12.83	11.99	9.60
1787341294.0	12.83	11.99	9.60
1787341295.0	12.83	11.99	9.60
1787341296.0	12.83	11.99	9.60
1787341297.0	12.83	11.99	9.60
1787341298.0	12.84	12.01	9.62
1787341299.0	12.84	12.01	9.62
1787341300.0	12.84	12.01	9.62
1787341301.0	12.84	12.01	9.62
1787341302.0	12.84	12.01	9.62
1787341303.0	14.54	12.37	9.75
1787341304.0	14.54	12.37	9.75
1787341305.0	14.54	12.37	9.75
1787341306.0	14.54	12.37	9.75
1787341307.0	14.54	12.37	9.75
